x, y, z
5.4076e+07,1.2677e+07,8.9177e+26
-3.3878e+07,-2.7458e+07,1.0409e+27
8.6302e+06,4.6201e+07,2.1532e+27
4.6823e+07,-4.5733e+07,2.6396e+27
7.6568e+07,3.2996e+06,1.4766e+27
-8.7516e+07,5.5009e+07,4.9407e+27
-4.8129e+07,-3.9227e+07,2.1179e+27
6.4359e+06,-5.3623e+07,2.8858e+27
-1.4213e+06,-9.1603e+07,8.3917e+27
8.6492e+07,3.1322e+06,1.88e+27
-8.8916e+07,-8.2699e+07,8.8157e+27
9.1315e+07,1.5576e+07,2.3272e+27
-3.198e+07,-5.4384e+07,3.2133e+27
1.2836e+07,9.3634e+07,8.8085e+27
3.8044e+07,-6.1446e+06,3.9959e+26
-5.9209e+05,8.4015e+07,7.0586e+27
-9.657e+07,6.3165e+07,6.3213e+27
6.7997e+07,5.8993e+07,4.6361e+27
5.244e+07,3.8611e+07,2.1783e+27
-3.2502e+07,4.482e+07,2.2729e+27
-3.6321e+06,-8.2138e+07,6.75e+27
-2.4488e+07,-7.5816e+07,5.898e+27
-5.1841e+06,1.8577e+07,3.5183e+26
4.1579e+07,1.5675e+07,6.779e+26
2.8431e+07,-7.8931e+07,6.4321e+27
-1.6533e+07,-7.4466e+06,1.2379e+26
-6.7094e+07,-1.0776e+07,1.2415e+27
1.0911e+07,7.6079e+07,5.8178e+27
-3.3655e+07,-9.1564e+07,8.6672e+27
6.9063e+07,-9.6992e+07,1.06e+28
-6.8891e+07,-6.783e+07,5.7874e+27
-6.6049e+07,-6.3488e+07,5.1214e+27
-8.8833e+07,8.657e+07,9.4672e+27
9.34e+07,8.1001e+07,8.742e+27
9.664e+06,-8.6718e+07,7.5434e+27
-3.6001e+07,-2.5379e+07,9.6812e+26
-7.3133e+07,-6.6915e+07,5.8148e+27
-1.5546e+07,-7.9025e+07,6.3054e+27
9.2106e+07,-6.1275e+07,5.8755e+27
-2.4302e+07,-1.0459e+07,2.5705e+26
8.8641e+07,-6.0372e+07,5.6091e+27
6.3636e+07,-1.6977e+07,1.3006e+27
1.1121e+07,9.7741e+07,9.5842e+27
8.8164e+07,-2.4297e+07,2.5336e+27
-2.0528e+07,6.5529e+07,4.3994e+27
8.5424e+07,-7.6425e+07,7.6651e+27
-4.5557e+06,-6.261e+07,3.9252e+27
-8.9573e+07,-3.1938e+07,3.0259e+27
-9.5594e+07,6.3689e+07,6.3409e+27
-5.8117e+07,7.9579e+07,7.1773e+27
-9.4305e+07,-3.6784e+06,2.2369e+27
-1.2257e+07,-5.1282e+07,2.6674e+27
-3.8336e+07,5.2071e+07,3.0788e+27
-7.0169e+07,-1.9284e+07,1.6028e+27
5.9802e+07,-9.6603e+07,1.0226e+28
3.1471e+07,-7.6028e+07,6.0278e+27
2.6077e+07,-2.4723e+07,7.8121e+26
6.6443e+07,-8.1504e+07,7.7467e+27
7.5238e+07,6.6874e+05,1.4156e+27
2.135e+07,-9.0942e+06,1.9666e+26
-4.2332e+07,-6.6393e+07,4.856e+27
3.304e+07,-6.8583e+07,4.9766e+27
6.4763e+07,-2.8199e+07,1.8437e+27
9.2256e+07,4.9269e+07,4.5552e+27
-9.2434e+07,-2.1382e+07,2.5932e+27
4.8472e+07,-1.8938e+06,5.9096e+26
2.8857e+07,-6.1926e+07,4.043e+27
3.4456e+07,8.4418e+07,7.4232e+27
6.8907e+07,6.1029e+07,4.9116e+27
3.3838e+07,-5.4576e+07,3.2647e+27
5.2588e+07,9.9821e+07,1.0656e+28
6.7705e+06,-9.1841e+07,8.4462e+27
2.8264e+07,1.3111e+07,3.7162e+26
8.8897e+06,5.013e+07,2.5327e+27
4.2424e+07,-6.525e+07,4.7075e+27
-8.8461e+07,1.3247e+06,1.9581e+27
-9.912e+06,-6.7661e+07,4.6026e+27
5.4587e+07,3.7685e+06,7.5914e+26
6.643e+07,3.3407e+07,2.2193e+27
-8.6639e+07,-2.6975e+06,1.8838e+27
8.8783e+07,-9.9436e+07,1.1858e+28
-7.1846e+07,-5.3936e+07,4.1995e+27
3.1218e+07,-9.022e+07,8.3832e+27
-7.7172e+07,2.1666e+07,1.9583e+27
4.9344e+07,9.341e+07,9.3341e+27
1.0432e+07,8.2311e+07,6.8022e+27
-8.8926e+07,-6.8443e+07,6.6613e+27
7.0538e+07,-2.6344e+07,1.9379e+27
2.7999e+07,-6.6832e+07,4.6624e+27
-1.4243e+07,1.7351e+07,3.5178e+26
-8.2111e+07,2.7892e+07,2.4635e+27
-9.2326e+07,6.3567e+07,6.1718e+27
-4.4839e+07,-9.1651e+07,8.9025e+27
-2.586e+07,7.1454e+07,5.2728e+27
7.7418e+07,-2.2803e+07,2.0184e+27
-9.0868e+07,-9.2259e+07,1.0576e+28
8.1058e+06,6.3809e+07,4.088e+27
-3.4726e+07,-5.1241e+06,3.2772e+26
-4.9618e+07,-1.7647e+07,9.2691e+26
2.7506e+07,5.3678e+07,3.0704e+27
-5.8475e+07,-2.3445e+07,1.4045e+27
-8.8984e+07,-2.267e+07,2.4935e+27
4.6582e+07,-8.1147e+07,7.1273e+27
-6.6248e+07,5.8944e+07,4.5716e+27
-7.1433e+07,9.236e+07,9.806e+27
-1.7033e+07,7.8823e+07,6.2856e+27
-4.3584e+07,-4.4568e+07,2.4612e+27
1.2955e+07,-7.995e+07,6.434e+27
1.5584e+06,5.5531e+07,3.0843e+27
-7.7609e+07,1.7159e+07,1.8002e+27
-5.9297e+06,5.1218e+07,2.6321e+27
-7.1127e+07,-3.3517e+07,2.3882e+27
-3.7301e+07,3.1336e+06,3.5765e+26
2.5152e+07,6.2164e+07,4.0225e+27
7.8338e+07,6.8435e+07,6.2175e+27
1.5999e+07,-4.3603e+07,1.9652e+27
4.5411e+07,5.4441e+07,3.4793e+27
-7.4367e+05,-1.2883e+07,1.6611e+26
1.8198e+07,-8.9286e+07,8.0548e+27
-1.1643e+07,5.189e+07,2.7265e+27
2.7961e+07,7.7123e+07,6.1434e+27
-8.5012e+07,-1.1297e+07,1.9344e+27
-9.3161e+06,4.8204e+07,2.3453e+27
-4.5163e+07,7.7971e+07,6.5894e+27
7.6682e+07,6.4277e+07,5.6016e+27
-6.2144e+07,-5.2264e+07,3.697e+27
-3.0491e+07,-6.6156e+07,4.6091e+27
6.3223e+07,-1.2477e+06,1.0008e+27
7.268e+07,2.8686e+07,2.1435e+27
-3.1303e+07,8.5033e+07,7.4755e+27
-8.5317e+07,-7.964e+07,8.1623e+27
-1.851e+07,-2.6813e+07,8.0461e+26
-3.6429e+07,1.4105e+07,5.3072e+26
-7.1438e+07,-2.0614e+07,1.7008e+27
7.4612e+07,-4.0244e+07,3.0113e+27
-5.1734e+07,7.1199e+07,5.7384e+27
8.5894e+07,-2.9711e+07,2.7271e+27
4.5613e+07,-3.9507e+07,2.081e+27
-2.6362e+07,-7.7646e+06,2.3403e+26
-3.2062e+07,7.6708e+07,6.1411e+27
-8.6982e+07,7.19e+07,7.061e+27
-1.6232e+07,-1.3831e+07,2.5715e+26
1.1188e+07,2.6321e+07,7.2407e+26
-2.2911e+07,-5.8993e+07,3.6114e+27
-6.4e+07,4.6075e+07,3.1469e+27
-3.8192e+05,5.6957e+07,3.2442e+27
-1.1411e+07,2.0856e+07,4.6754e+26
7.9945e+07,7.2022e+07,6.7849e+27
-3.034e+07,5.0982e+07,2.8293e+27
-9.9773e+07,2.4629e+07,3.0953e+27
-6.0155e+07,-9.7001e+07,1.0314e+28
9.5489e+05,-8.4267e+07,7.1011e+27
5.1565e+07,-4.8963e+06,6.8871e+26
8.2708e+07,-9.2328e+06,1.7954e+27
-5.2926e+07,-6.2459e+06,7.3931e+26
2.9771e+07,2.8782e+07,1.05e+27
1.7602e+07,-7.2913e+06,1.3062e+26
3.8015e+07,7.9961e+07,6.7551e+27
3.9268e+07,-5.2307e+06,4.1286e+26
-1.6679e+07,-7.3068e+07,5.4085e+27
5.0482e+07,-5.075e+07,3.2127e+27
-1.1133e+07,4.8215e+07,2.3556e+27
-8.0087e+07,7.1498e+07,6.7154e+27
7.6728e+07,4.7356e+07,3.7144e+27
5.9922e+06,-8.3602e+06,7.887e+25
5.8303e+07,-8.3349e+07,7.7969e+27
8.7763e+07,3.4545e+07,3.1189e+27
-5.0578e+07,-7.0698e+07,5.6378e+27
-3.4586e+07,7.8446e+07,6.4528e+27
6.2268e+07,-2.5374e+07,1.6132e+27
-1.8106e+07,5.7174e+07,3.3508e+27
-4.4195e+07,2.0792e+07,9.2062e+26
6.3849e+07,1.7048e+07,1.3098e+27
2.5696e+07,-1.3194e+07,3.3914e+26
1.7365e+07,-9.1349e+07,8.42e+27
1.8037e+07,-4.0323e+06,9.7596e+25
1.2135e+07,7.6384e+07,5.8714e+27
-4.3079e+07,6.0607e+07,4.1371e+27
4.595e+07,-9.4699e+07,9.4958e+27
-7.4304e+07,4.649e+07,3.5416e+27
-1.8478e+07,5.3898e+07,2.9904e+27
-3.4213e+05,2.051e+07,4.2068e+26
-1.9102e+07,-4.0825e+07,1.7579e+27
-7.9558e+07,-4.0266e+07,3.2037e+27
-8.3155e+07,-9.9748e+07,1.1678e+28
9.5463e+07,8.8837e+07,1.017e+28
9.5079e+07,-1.4751e+07,2.4776e+27
9.7202e+05,9.1623e+07,8.395e+27
6.2998e+07,6.5349e+07,5.2626e+27
5.1815e+07,-8.7057e+07,8.2501e+27
-6.8277e+06,-1.6502e+07,2.8399e+26
-1.1715e+07,4.8887e+06,5.8209e+25
7.9464e+07,-4.3299e+07,3.4534e+27
-3.6023e+07,9.3301e+07,9.0294e+27
4.182e+07,1.5469e+07,6.7652e+26
-9.8207e+07,8.8826e+07,1.0301e+28
4.1696e+07,8.9827e+07,8.5036e+27
3.0056e+07,-5.164e+07,2.8925e+27
-8.4669e+07,-7.0015e+07,6.6944e+27
1.6325e+06,8.8395e+07,7.8143e+27
8.7894e+07,-7.0139e+07,6.8508e+27
2.5085e+07,6.6614e+07,4.5947e+27
5.1068e+07,-9.0583e+07,8.8572e+27
-4.0743e+07,-3.854e+07,1.9003e+27
-4.1364e+07,-3.1889e+07,1.4447e+27
-8.1362e+07,8.7662e+07,9.3395e+27
-2.627e+07,-8.6971e+07,7.7365e+27
4.6936e+07,6.1156e+07,4.2908e+27
-9.3359e+07,4.8306e+07,4.5125e+27
-2.6101e+07,2.0349e+07,5.8439e+26
-3.7108e+07,-6.5563e+06,3.8724e+26
3.6031e+07,-5.7798e+07,3.6652e+27
-8.6321e+07,5.0027e+07,4.3655e+27
3.8976e+07,-2.4497e+07,9.7987e+26
-5.0569e+07,-3.0041e+06,6.4833e+26
2.3346e+07,8.8611e+07,7.9881e+27
2.9536e+07,4.3104e+07,2.076e+27
5.0141e+06,5.7749e+07,3.3412e+27
5.5526e+07,-2.553e+07,1.4226e+27
-9.7723e+07,-2.3376e+07,2.9339e+27
-7.497e+07,-9.8594e+07,1.1126e+28
6.8583e+07,-3.2615e+06,1.1866e+27
3.2303e+07,-7.9746e+07,6.6203e+27
2.3456e+07,-1.1937e+07,2.8004e+26
9.7568e+07,-2.3227e+07,2.9194e+27
3.3245e+07,-6.7639e+06,3.2206e+26
-5.6908e+07,-6.1628e+07,4.6076e+27
8.3698e+07,2.3408e+07,2.2993e+27
-4.7623e+07,5.4329e+07,3.5187e+27
5.8131e+07,2.191e+07,1.3249e+27
1.8781e+06,-1.4106e+07,1.9986e+26
3.3471e+07,6.2726e+07,4.2146e+27
7.9412e+06,3.0412e+07,9.4065e+26
-8.2751e+07,-5.2766e+07,4.4962e+27
1.3572e+07,6.6031e+07,4.4062e+27
6.392e+07,-1.2802e+07,1.1853e+27
-9.9162e+07,4.3637e+07,4.3624e+27
7.7721e+07,1.4166e+07,1.7108e+27
-6.6613e+07,-2.3954e+07,1.6831e+27
9.605e+07,-8.8652e+07,1.0166e+28
-3.4359e+07,3.2386e+07,1.344e+27
4.2059e+07,-4.9826e+07,2.9248e+27
-3.2825e+07,4.9637e+07,2.7332e+27
-3.6031e+07,8.734e+07,7.9528e+27
6.3369e+07,7.1727e+07,6.1487e+27
2.7841e+07,5.1245e+06,2.2004e+26
9.7154e+07,7.4308e+07,7.8815e+27
4.3567e+07,-8.6963e+07,8.0371e+27
-4.0268e+06,-5.0388e+07,2.543e+27
4.4993e+07,4.6426e+07,2.6615e+27
2.2722e+07,4.3112e+06,1.4766e+26
5.94e+07,-4.2276e+06,8.9997e+26
9.067e+07,7.4728e+07,7.6395e+27
-8.1986e+07,-5.4891e+07,4.6935e+27
-5.8549e+07,3.2191e+06,8.6737e+26
2.6306e+07,-4.2276e+07,1.9603e+27
-3.9579e+07,-8.2999e+07,7.2805e+27
5.4088e+06,7.8543e+07,6.1763e+27
3.1062e+07,4.8002e+07,2.5454e+27
7.0577e+07,5.0996e+07,3.8458e+27
3.4536e+07,5.8806e+07,3.7563e+27
-3.8946e+07,6.5746e+06,4.2243e+26
-5.2573e+05,5.6769e+07,3.2228e+27
-3.402e+07,-4.121e+07,1.9876e+27
-5.6383e+07,-6.0543e+07,4.4602e+27
-8.5667e+07,-1.2435e+07,1.9893e+27
3.4046e+07,5.1667e+07,2.9592e+27
-4.9047e+07,-7.1976e+07,5.782e+27
-8.3823e+07,6.3789e+06,1.7973e+27
5.8256e+07,-4.1299e+07,2.554e+27
8.7762e+07,9.1163e+06,2.0086e+27
3.7623e+07,-5.4461e+07,3.3199e+27
1.3288e+07,-3.5483e+07,1.3032e+27
3.8414e+07,4.9155e+07,2.7851e+27
5.7602e+07,-1.0687e+07,9.4373e+26
4.2799e+07,-2.1025e+07,8.9997e+26
2.1515e+07,8.1659e+07,6.784e+27
-7.5194e+07,2.9609e+07,2.2902e+27
-7.1989e+07,-9.9824e+07,1.126e+28
-6.3645e+07,6.601e+07,5.37e+27
4.4743e+07,-9.5177e+07,9.5591e+27
2.6777e+07,9.7048e+07,9.5976e+27
-2.1798e+07,-9.0087e+07,8.2345e+27
5.1227e+07,-6.8277e+07,5.3178e+27
2.6188e+07,-3.9595e+07,1.7392e+27
3.5784e+07,9.4268e+07,9.2065e+27
-9.629e+07,-5.3312e+07,5.1601e+27
7.7984e+07,5.5849e+07,4.6395e+27
4.8046e+07,-4.4289e+07,2.5386e+27
-3.197e+07,-8.6731e+07,7.7777e+27
3.2018e+07,-2.3736e+07,8.1968e+26
3.4843e+07,4.1914e+07,2.0603e+27
3.3377e+07,-7.6392e+07,6.1142e+27
9.6663e+07,-8.5059e+07,9.5709e+27
-1.8226e+06,5.3864e+06,2.9844e+25
3.1377e+07,3.5257e+07,1.4892e+27
8.2804e+07,7.2587e+07,6.983e+27
-8.6482e+07,-1.9121e+07,2.2354e+27
9.4263e+07,4.1962e+07,3.9821e+27
2.3146e+07,3.2483e+07,1.1891e+27
2.6923e+07,-3.7119e+07,1.559e+27
-6.0394e+07,3.2506e+07,1.9685e+27
5.4063e+07,-7.7184e+07,6.688e+27
4.6352e+07,2.4618e+07,1.1432e+27
-4.5436e+07,2.2579e+07,1.0259e+27
6.798e+07,-4.1852e+06,1.1728e+27
1.6463e+07,9.2652e+07,8.6522e+27
-8.423e+07,-9.7515e+07,1.1283e+28
-3.581e+06,8.6154e+06,7.7431e+25
-6.0739e+07,-8.0677e+07,7.431e+27
-7.447e+07,-4.6596e+07,3.5577e+27
3.3612e+07,9.5446e+07,9.3924e+27
7.6281e+07,-2.0471e+07,1.8737e+27
3.1125e+07,-8.251e+07,7.0502e+27
3.0444e+07,-9.4128e+06,3.2032e+26
1.03e+07,6.0602e+07,3.6991e+27
4.0197e+07,-9.5805e+07,9.5826e+27
-3.2475e+07,7.7404e+07,6.255e+27
-1.8623e+07,-9.5351e+07,9.1785e+27
-5.31e+06,1.0917e+07,1.2623e+26
-2.6968e+07,-1.115e+07,3.0613e+26
1.2282e+06,-7.6604e+07,5.8686e+27
-2.3647e+07,-9.8208e+07,9.7847e+27
-8.8444e+06,-8.9337e+07,8.0006e+27
5.5739e+07,-3.265e+07,1.8427e+27
-9.8423e+07,-9.245e+07,1.0969e+28
2.5125e+07,2.3319e+07,7.0159e+26
1.5361e+07,9.5172e+07,9.1167e+27
-5.2957e+07,-8.7079e+07,8.2839e+27
3.7139e+07,1.3377e+07,5.2378e+26
9.5661e+07,7.3266e+07,7.6556e+27
3.6841e+07,4.7044e+07,2.5525e+27
-7.3952e+07,-9.0167e+07,9.4972e+27
-6.5117e+07,6.5772e+07,5.386e+27
-2.9733e+07,6.5246e+07,4.478e+27
-1.4086e+07,8.2044e+07,6.7808e+27
-7.6422e+07,-2.8836e+07,2.2916e+27
5.5326e+07,8.0028e+07,7.1697e+27
-7.6833e+07,6.9632e+07,6.3245e+27
-2.4334e+07,3.9014e+07,1.6702e+27
9.8257e+07,-4.7032e+07,4.6257e+27
8.0943e+07,-4.2186e+07,3.4176e+27
-1.2717e+07,3.077e+07,9.872e+26
-2.0799e+07,-1.9982e+07,5.0741e+26
-9.0914e+07,6.7518e+07,6.625e+27
-7.1613e+07,3.079e+07,2.2301e+27
-6.8254e+06,7.5599e+07,5.7269e+27
1.4147e+07,-4.4659e+07,2.0445e+27
-6.0231e+07,-9.3111e+07,9.5766e+27
-6.2746e+07,6.9404e+07,5.8011e+27
-5.9768e+06,7.9876e+06,7.2732e+25
8.4672e+07,1.5668e+07,2.0378e+27
1.8498e+07,1.1453e+07,2.167e+26
-5.6455e+07,-4.348e+07,2.6873e+27
6.2447e+06,5.8611e+07,3.445e+27
1.2871e+07,-8.2191e+07,6.7967e+27
-1.0756e+07,6.7931e+07,4.6435e+27
-9.3773e+07,-8.6937e+07,9.7564e+27
8.0565e+07,-7.6834e+07,7.5261e+27
2.2461e+07,-3.9002e+07,1.6473e+27
7.6362e+06,7.9009e+07,6.2569e+27
3.2649e+07,6.5146e+06,3.0893e+26
-6.7054e+07,5.7427e+07,4.4219e+27
5.6562e+07,4.1924e+07,2.5574e+27
-6.1114e+07,6.3251e+07,4.9344e+27
-4.9347e+07,-9.4476e+07,9.5346e+27
8.4737e+07,9.0234e+07,9.9373e+27
3.9605e+07,9.2934e+07,9.0289e+27
-1.4905e+07,3.7835e+07,1.487e+27
6.8052e+07,-4.6697e+07,3.3384e+27
4.7966e+07,-7.28e+07,5.875e+27
4.7652e+07,7.1098e+07,5.6226e+27
-7.8843e+07,9.5575e+07,1.0689e+28
-5.7026e+07,-8.1773e+07,7.4998e+27
6.4884e+07,3.828e+07,2.5179e+27
-5.0714e+07,8.5511e+07,7.9551e+27
6.4245e+07,-8.4527e+07,8.1766e+27
-5.1334e+07,6.4184e+07,4.7784e+27
3.0058e+07,-1.1615e+07,3.6079e+26
-2.5269e+07,-8.6443e+05,1.6038e+26
-6.5606e+07,8.8739e+07,8.9506e+27
-4.1442e+06,-6.9362e+07,4.8154e+27
-9.9446e+06,5.3897e+07,2.9296e+27
-2.6982e+07,-6.3929e+07,4.2689e+27
-5.6517e+07,-8.7842e+07,8.5148e+27
-2.1546e+07,-9.3615e+07,8.8799e+27
-5.7196e+07,3.9287e+06,8.3327e+26
-1.7958e+07,8.2885e+07,6.9505e+27
8.7128e+07,-8.0387e+07,8.3599e+27
-8.5563e+07,-5.7417e+07,5.1269e+27
6.3809e+06,5.7291e+06,4.3002e+25
9.5079e+07,7.5095e+07,7.8992e+27
3.2156e+07,7.0855e+07,5.279e+27
7.9907e+07,-7.9357e+07,7.8938e+27
7.7375e+07,-3.9822e+07,3.0825e+27
-4.2784e+07,2.3295e+07,1.0003e+27
8.6517e+07,-7.7806e+07,7.925e+27
3.8644e+07,-1.5925e+07,6.2693e+26
9.1875e+07,-4.887e+07,4.4986e+27
-1.897e+07,1.6813e+07,3.7265e+26
-9.464e+07,-8.4244e+07,9.3363e+27
1.3079e+07,3.9255e+07,1.5837e+27
-8.3882e+07,-6.5708e+07,6.0766e+27
8.8233e+07,6.3415e+07,5.9677e+27
4.7277e+07,-7.588e+07,6.3165e+27
3.076e+07,3.577e+06,2.4934e+26
-3.0698e+07,4.4013e+07,2.1728e+27
-8.7778e+07,-8.1014e+07,8.4895e+27
7.094e+07,5.6393e+07,4.4383e+27
3.0429e+07,-1.0661e+07,3.4513e+26
-2.9729e+07,7.4714e+06,2.7677e+26
-8.3586e+06,3.2172e+07,1.0525e+27
5.1285e+06,4.9724e+07,2.4791e+27
3.7671e+07,4.1311e+07,2.0614e+27
-9.9281e+07,-8.1546e+07,9.1139e+27
-7.1594e+06,-2.3333e+07,5.5726e+26
-2.7606e+07,4.9828e+07,2.6733e+27
5.3778e+07,1.1212e+07,8.4875e+26
2.9606e+07,8.8371e+07,8.0285e+27
4.0639e+07,9.0054e+07,8.5226e+27
-4.3427e+07,-8.2251e+07,7.2366e+27
-4.6431e+07,-5.0485e+07,3.0877e+27
-4.1934e+07,-4.9157e+07,2.856e+27
-4.9573e+07,8.08e+07,7.1429e+27
1.0868e+07,3.1682e+07,1.0333e+27
-5.1246e+07,-7.9862e+07,7.0345e+27
9.091e+07,-5.9024e+07,5.55e+27
-1.2455e+07,4.68e+07,2.229e+27
2.5997e+07,8.1845e+07,6.8675e+27
-8.3892e+07,87464,1.7595e+27
-4.8787e+07,3.7807e+07,2.0244e+27
-5.9699e+07,-9.1145e+07,9.1984e+27
6.948e+07,9.4074e+07,1.0057e+28
7.6158e+07,6.1575e+07,5.2415e+27
4.46e+07,3.6415e+07,1.8233e+27
1.0283e+07,-5.508e+07,3.0602e+27
8.3509e+07,-3.44e+06,1.7553e+27
-7.2506e+07,2.1292e+07,1.7676e+27
3.915e+07,-8.9917e+07,8.4683e+27
1.41e+07,2.7494e+07,8.0563e+26
-3.2441e+07,-3.9391e+07,1.8148e+27
5.1616e+07,6.4729e+07,4.8559e+27
6.7047e+07,5.1363e+07,3.762e+27
8.3931e+07,-2.1967e+07,2.2437e+27
-7.8554e+07,-8.6391e+07,9.0062e+27
-1.0717e+06,8.8151e+07,7.7709e+27
7.2365e+07,-3.891e+07,2.8232e+27
1.8929e+07,4.4761e+07,2.0931e+27
8.9375e+07,6.1225e+07,5.7455e+27
9.3333e+07,-9.7487e+07,1.1682e+28
5.6711e+07,4.701e+07,3.014e+27
7.9109e+07,-4.6719e+07,3.7473e+27
-7.8332e+06,5.4594e+07,2.9958e+27
-9.5013e+07,5.1182e+07,4.8765e+27
7.6746e+07,-6.4818e+07,5.6738e+27
1.5417e+07,6.2415e+07,3.955e+27
5.0373e+06,-2.3273e+07,5.4799e+26
2.8715e+07,4.9669e+06,2.3081e+26
-4.8034e+07,2.8405e+06,5.8489e+26
9.564e+07,2.2087e+07,2.7746e+27
-9.7371e+07,8.624e+07,9.8077e+27
-5.9735e+07,-4.3699e+07,2.8017e+27
-4.1616e+07,-3.3596e+07,1.5617e+27
-6.7979e+07,9.2535e+05,1.1562e+27
-3.2051e+06,5.3871e+07,2.9047e+27
2.9128e+07,5.7253e+07,3.49e+27
-1.7318e+07,1.1524e+07,2.0779e+26
2.2208e+07,6.7291e+07,4.6514e+27
1.7109e+07,9.657e+07,9.399e+27
6.9794e+07,5.4748e+07,4.2151e+27
4.6542e+06,-4.5087e+07,2.0382e+27
6.233e+07,-9.2746e+07,9.5731e+27
3.5699e+06,-2.291e+07,5.2805e+26
8.9501e+07,9.6163e+07,1.125e+28
-7.1295e+07,1.7798e+07,1.5875e+27
-8.8969e+07,-9.2054e+07,1.0453e+28
8.6978e+07,7.796e+07,7.9691e+27
-5.7005e+07,9.7269e+07,1.0274e+28
-4.5794e+07,-8.2037e+07,7.2544e+27
6.6429e+07,-4.993e+07,3.5962e+27
5.5423e+07,2.0341e+07,1.1817e+27
1.4427e+07,8.9701e+07,8.0983e+27
-3.9189e+07,-6.2118e+07,4.2426e+27
4.2458e+07,3.4655e+07,1.6516e+27
9.2001e+07,-7.1974e+07,7.2963e+27
9.309e+07,8.5484e+07,9.474e+27
6.0739e+07,9.2869e+07,9.5469e+27
7.3264e+07,-7.632e+07,7.1666e+27
9.3071e+07,-3.4736e+07,3.3721e+27
-2.3322e+07,-5.8268e+07,3.5311e+27
2.9549e+07,6.3561e+07,4.2583e+27
2.7853e+07,-1.1464e+07,3.2536e+26
-5.6379e+07,3.6125e+07,2.0997e+27
7.7358e+07,-4.6259e+07,3.6359e+27
1.2694e+07,4.7629e+07,2.3088e+27
-4.0335e+07,5.8828e+07,3.8674e+27
-2.7691e+07,5.6752e+06,2.2391e+26
-9.576e+07,2.6848e+07,3.0133e+27
5.2369e+07,-4.7188e+07,2.9124e+27
-4.4104e+07,-6.007e+07,4.0947e+27
-4.5136e+07,-4.9017e+07,2.912e+27
-7.4594e+07,-9.2856e+07,1.0013e+28
-9.4913e+07,3.9312e+07,3.7976e+27
5.7812e+07,-6.716e+07,5.346e+27
-6.9064e+07,-3.9094e+07,2.7208e+27
9.9941e+07,5.4422e+07,5.4587e+27
-6.0813e+07,8.717e+07,8.5231e+27
-9.151e+07,1.5955e+07,2.3481e+27
-4.9267e+06,-9.6871e+07,9.39e+27
9.4066e+07,3.1745e+07,3.2198e+27
-8.9395e+07,-6.102e+07,5.7213e+27
-4.1248e+07,2.1887e+07,9.0436e+26
7.5521e+07,-1.8436e+07,1.7658e+27
-2.9494e+07,-5.9624e+07,3.7725e+27
-3.9851e+07,-3.5877e+07,1.6842e+27
-4.8021e+07,-7.1331e+07,5.6646e+27
3.3356e+07,9.4745e+07,9.2548e+27
8.4071e+07,-4.3859e+07,3.6906e+27
7.2207e+07,-4.0627e+07,2.954e+27
-6.4686e+07,-7.2107e+07,6.2455e+27
2.7668e+07,7.57e+07,5.9219e+27
-8.3203e+07,5.3546e+07,4.5978e+27
6.6811e+07,-8.0071e+07,7.5273e+27
3.4649e+07,-1.679e+07,5.8205e+26
-6.1947e+07,-4.2256e+07,2.7449e+27
2.945e+07,7.7795e+07,6.2688e+27
1.7367e+07,-8.3152e+07,6.9897e+27
-2.0936e+07,-4.5452e+07,2.1755e+27
1.5163e+07,-3.8614e+07,1.5485e+27
-6.3068e+07,-7.3442e+07,6.3881e+27
-7.343e+07,-6.7006e+07,5.8378e+27
-7.9414e+07,4.2327e+07,3.3682e+27
1.5048e+07,4.4529e+07,2.0394e+27
-3.6744e+07,4.6283e+07,2.4796e+27
6.9126e+07,6.8862e+06,1.242e+27
-8.063e+07,6.2448e+07,5.5251e+27
-8.8292e+06,7.0627e+07,5.0076e+27
1.7926e+07,-6.0237e+07,3.7088e+27
3.591e+07,-5.905e+07,3.8093e+27
2.2182e+07,3.6897e+07,1.4844e+27
-2.1049e+07,-1.7506e+07,4.1722e+26
2.8532e+07,8.2553e+07,7.0185e+27
3.0228e+07,5.5965e+07,3.3605e+27
9.3468e+07,-2.7769e+07,2.9552e+27
-3.364e+07,-3.811e+07,1.7353e+27
-9.846e+07,-7.9841e+07,8.7982e+27
9.4741e+07,3.0987e+07,3.2041e+27
8.6829e+06,3.4151e+07,1.1851e+27
-7.9383e+07,-2.4501e+07,2.1757e+27
-9.6325e+07,8.3819e+07,9.3452e+27
7.109e+07,-3.7949e+07,2.7036e+27
1.4549e+07,2.1221e+07,5.0324e+26
7.9839e+07,-5.7969e+07,4.954e+27
4.583e+07,-7.2032e+06,5.7697e+26
9.405e+07,9.5116e+07,1.1258e+28
7.8394e+07,-7.008e+07,6.4476e+27
1.7934e+06,-2.5535e+07,6.5283e+26
1.3045e+07,7.2074e+07,5.2372e+27
6.5701e+07,2.0098e+07,1.4831e+27
-8.5066e+07,9.7373e+07,1.1291e+28
-3.2153e+06,-2.8567e+07,8.1868e+26
5.7919e+07,-1.5177e+07,1.069e+27
-3.0498e+07,-7.1505e+07,5.3456e+27
-5.1443e+07,-6.4888e+07,4.872e+27
3.1918e+07,-4.357e+07,2.153e+27
-2.804e+07,-7.1261e+07,5.2746e+27
1.452e+07,9.455e+07,8.9925e+27
